timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value,replica_change,replica_scaling_up,load_change,load_increasing,cpu_regime_encoded,time_idx,hour_pattern,growth_trend,cpu_cores_value_roll_mean,cpu_cores_value_lag_1,mem_bytes_value_roll_mean,mem_bytes_value_lag_1
t_0,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0001908953575357,8540160.0,0.1908953575357938,854016.0,0.0,4.0,3.915589762964004,28.72797236951069,0.0,0.0001908953575357,1.0,0.3878735453753819,0.0,0,0.0,0,0,0,0.24019237886466838,1.0,0.0001908953575357,0.0001908953575357,8540160.0,8540160.0
t_1,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0002386513870931,9912320.0,0.2386513870931511,991232.0,0.0,4.0,3.916503080361011,28.677653084897585,4.775602955735736e-05,0.0002386513870931,1.0,0.4551937091395354,0.0,0,0.0,0,0,1,0.23153103367855615,1.0029126213592232,0.00021477337231439998,0.0001908953575357,9226240.0,8540160.0
t_2,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0002857056948834,9560064.0,0.2857056948834453,956006.4,0.0,4.0,3.920159710210342,28.73300183254895,4.705430779029413e-05,0.0002857056948834,1.0,0.4552702914043272,0.0,0,0.0,0,0,2,0.2238684106802583,1.0058252427184466,0.00023841747983739997,0.0002386513870931,9337514.666666666,9912320.0
t_3,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0003250752724255,9601024.0,0.3250752724255191,960102.4,0.0,4.0,3.828394206634897,29.073452102623733,3.936957754207377e-05,0.0003250752724255,1.0,0.4683844951604751,0.0,0,0.0,0,0,3,0.2172330153306114,1.0087378640776699,0.00028314411813399996,0.0002857056948834,9691136.0,9560064.0
t_4,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0003927605662689,9814016.0,0.3927605662689292,981401.6,0.0,4.0,3.907303287553489,28.912213434632637,6.768529384341011e-05,0.0003927605662689,1.0,0.4964734360632699,0.0,0,0.0,0,1,4,0.21164953173613021,1.0116504854368933,0.00033451384452593333,0.0003250752724255,9658368.0,9601024.0
t_5,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004434111666389,9764864.0,0.443411166638961,976486.4,0.0,4.0,3.877363685299528,28.811870716173345,5.065060037003186e-05,0.0004434111666389,1.0,0.5093859439182666,0.0,0,0.0,0,1,5,0.20713873082251055,1.0145631067961165,0.0003870823351111,0.0003927605662689,9726634.666666666,9814016.0
t_6,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004651341666666,9744384.0,0.4651341666666667,974438.4,0.0,4.0,4.032617499049508,29.147020326673484,2.1723000027705616e-05,0.0004651341666666,1.0,0.5149471892453064,0.0,0,0.0,0,1,6,0.20371739306542147,1.0174757281553397,0.00043376863319146666,0.0004434111666389,9774421.333333334,9764864.0
t_7,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.000519633091752,9867264.0,0.5196330917520654,986726.4,0.0,4.0,4.121463872951964,28.95050145472288,5.449892508539874e-05,0.000519633091752,1.0,0.5356738406715872,0.0,0,0.0,0,2,7,0.20139824606603363,1.0203883495145631,0.00047605947501916666,0.0004651341666666,9792170.666666666,9744384.0
t_8,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004653106383592,9854976.0,0.4653106383592152,985497.6,0.0,4.0,3.9337405104157313,28.723682533389837,-5.4322453392850105e-05,0.0004653106383592,1.0,0.5192981982683835,0.0,0,0.0,0,2,8,0.2001899172035067,1.0233009708737864,0.0004833592989259333,0.000519633091752,9822208.0,9867264.0
t_9,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004665688448815,9859072.0,0.466568844881531,985907.2,0.0,4.0,3.87119057143282,28.12712411605338,1.2582065223157085e-06,0.0004665688448815,1.0,0.5198256589483485,0.0,0,0.0,0,2,9,0.20009690154057264,1.0262135922330098,0.00048383752499756667,0.0004653106383592,9860437.333333334,9854976.0
t_10,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004609948712488,9859072.0,0.4609948712488242,985907.2,0.0,4.0,3.937753019567381,28.893772070159045,-5.573973632706721e-06,0.0004609948712488,1.0,0.5181943873988921,0.0,0,0.0,0,1,10,0.2011195451016068,1.029126213592233,0.0004642914514965,0.0004665688448815,9857706.666666666,9859072.0
t_11,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004549522338497,9912320.0,0.45495223384976,991232.0,0.0,4.0,4.006180544495251,28.86911783957936,-6.042637399064242e-06,0.0004549522338497,1.0,0.5184960210426595,0.0,0,0.0,0,1,11,0.20325404358539473,1.0320388349514562,0.00046083864999333334,0.0004609948712488,9876821.333333334,9859072.0
t_12,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004532966114724,9928704.0,0.453296611472462,992870.4,0.0,4.0,3.8079161542979136,28.640154000185888,-1.655622377298065e-06,0.0004532966114724,1.0,0.5186484315225312,0.0,0,0.0,0,1,12,0.20649245651738246,1.0349514563106796,0.0004564145721903,0.0004549522338497,9900032.0,9912320.0
t_13,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004604224748016,9912320.0,0.4604224748016299,991232.0,0.0,4.0,3.544681449984992,28.688451637891475,7.125863329167999e-06,0.0004604224748016,1.0,0.5200969343266937,0.0,0,0.0,0,1,13,0.2108227367887633,1.0378640776699029,0.00045622377337456666,0.0004532966114724,9917781.333333334,9928704.0
t_14,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004328601011001,9879552.0,0.4328601011001647,987955.2,0.0,4.0,3.746030687783658,28.879078148733555,-2.7562373701465245e-05,0.0004328601011001,1.0,0.5107566821405398,0.0,0,0.0,0,1,14,0.21622877547251396,1.0407766990291263,0.0004488597291246999,0.0004604224748016,9906858.666666666,9912320.0
t_15,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004462372004091,9879552.0,0.4462372004091532,987955.2,0.0,4.0,3.698391415946461,28.90166142394453,1.3377099308988514e-05,0.0004462372004091,1.0,0.5146716058475631,0.0,0,0.0,0,1,15,0.22269046174966112,1.0436893203883495,0.0004465065921036,0.0004328601011001,9890474.666666666,9879552.0
t_16,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0004007161211926,9584640.0,0.4007161211926386,958464.0,6.0,1.0,3.616752287438956,28.3617337742496,-4.552107921651461e-05,0.0004007161211926,0.1428571428571428,0.4898845005050393,0.0,0,0.0,0,1,16,0.23018375772284888,1.0466019417475727,0.00042660447423393334,0.0004462372004091,9781248.0,9879552.0
t_17,shippingservice_checkout_replicas_1_users_50,shippingservice,checkout,1,50,0.0003614463750871,9609216.0,0.3614463750871104,960921.6,6.0,1.0,3.520354683744216,28.50379145084969,-3.92697461055282e-05,0.0003614463750871,1.0,0.4793472839820973,0.0,0,0.0,0,1,17,0.2386807878388958,1.0495145631067961,0.00040279989889626674,0.0004007161211926,9691136.0,9584640.0
