timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value,replica_change,replica_scaling_up,load_change,load_increasing,cpu_regime_encoded,time_idx,hour_pattern,growth_trend,cpu_cores_value_roll_mean,cpu_cores_value_lag_1,mem_bytes_value_roll_mean,mem_bytes_value_lag_1
t_0,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0001053659450578,33267712.0,0.1053659450578747,3326771.2,0.0,4.0,2.440206333214803,28.38022444718436,0.0,0.0001053659450578,1.0,0.2148641497873667,0.0,0,0.0,0,0,0,0.24019237886466838,1.0,0.0001053659450578,0.0001053659450578,33267712.0,33267712.0
t_1,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0001426589543842,31739904.0,0.1426589543842233,3173990.4000000004,0.0,4.0,2.45275972121901,28.551965817402376,3.72930093263486e-05,0.0001426589543842,1.0,0.2220065910019269,0.0,0,0.0,0,0,1,0.2295921442449328,1.0036144578313253,0.000124012449721,0.0001053659450578,32503808.0,33267712.0
t_2,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.000213601770314,31322112.0,0.2136017703140104,3132211.2,0.0,4.0,2.459241562802802,28.470878053025828,7.094281592978706e-05,0.000213601770314,1.0,0.2484843484033108,0.0,0,0.0,0,0,2,0.22054078133501498,1.0072289156626506,0.00015387555658533334,0.0001426589543842,32109909.333333332,31739904.0
t_3,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0002629011976728,25059328.0,0.2629011976728551,2505932.8000000003,0.0,4.0,2.463254131402408,28.518214175738805,4.92994273588447e-05,0.0002629011976728,1.0,0.2359473052717743,0.0,0,0.0,0,0,3,0.21309013552197786,1.010843373493976,0.000206387307457,0.000213601770314,29373781.333333332,31322112.0
t_4,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0003508522808379,23183360.0,0.3508522808379225,2318336.0,0.0,4.0,2.466288125716119,28.507563548128388,8.79510831650674e-05,0.0003508522808379,1.0,0.2617385914604075,0.0,0,0.0,0,0,4,0.2072828834303132,1.0144578313253012,0.00027578508294156666,0.0002629011976728,26521600.0,25059328.0
t_5,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.000512120544416,22978560.0,0.5121205444160071,2297856.0,0.0,4.0,2.459241562802845,28.463679017696563,0.000161268263578,0.000512120544416,1.0,0.3257869160654659,0.0,0,0.0,0,1,5,0.20315228847410133,1.0180722891566265,0.00037529134097556667,0.0003508522808379,23740416.0,23183360.0
t_6,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0005094266524498,18419712.0,0.5094266524498327,1841971.2,0.0,4.0,2.466133795582934,28.456233440061496,-2.6938919661744333e-06,0.0005094266524498,1.0,0.3010847759935902,0.0,0,0.0,0,1,6,0.20072201032718767,1.0216867469879518,0.0004574664925679,0.000512120544416,21527210.666666668,22978560.0
t_7,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0004675578236559,18202624.0,0.467557823655943,1820262.4,0.0,1.0,2.48820300462242,28.27914210180768,-4.186882879388961e-05,0.0004675578236559,1.0,0.2830564843509735,0.0,0,0.0,0,1,7,0.20000596940271337,1.0253012048192771,0.0004963683401739,0.0005094266524498,19866965.333333332,18419712.0
t_8,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0004629677959932,18599936.0,0.4629677959932144,1859993.6,0.0,1.0,2.510735204061348,27.89468403014817,-4.590027662728616e-06,0.0004629677959932,1.0,0.2832613925687657,0.0,0,0.0,0,1,8,0.20100826711824965,1.0289156626506024,0.00047998409069963333,0.0004675578236559,18407424.0,18202624.0
t_9,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0004602650501178,19021824.0,0.4602650501178736,1902182.4,0.0,1.0,2.441749634546184,27.921064056868445,-2.702745875340809e-06,0.0004602650501178,1.0,0.2843555590742922,0.0,0,0.0,0,1,9,0.2037231624032494,1.0325301204819277,0.0004635968899223,0.0004629677959932,18608128.0,18599936.0
t_10,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0004549183117683,19460096.0,0.4549183117683413,1946009.6,0.0,1.0,2.4247733199004244,28.066400746135628,-5.346738349532271e-06,0.0004549183117683,1.0,0.2844671289716978,0.0,0,0.0,0,1,10,0.20813510458337908,1.036144578313253,0.0004593837192931,0.0004602650501178,19027285.333333332,19021824.0
t_11,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0004823996539366,18989056.0,0.4823996539366465,1898905.6,0.0,1.0,2.4051733929912302,28.0197302876483,2.748134216830518e-05,0.0004823996539366,1.0,0.2931222731326577,0.0,0,0.0,0,1,11,0.21421882245337343,1.0397590361445783,0.0004658610052742333,0.0004549183117683,19156992.0,19460096.0
t_12,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0004785800137062,19316736.0,0.4785800137062543,1931673.6,0.0,1.0,2.412272579115637,28.16122091694507,-3.819640230392205e-06,0.0004785800137062,1.0,0.2932775223591812,0.0,0,0.0,0,1,12,0.2219394690282102,1.0433734939759036,0.00047196599313703336,0.0004823996539366,19255296.0,18989056.0
t_13,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0004335707244785,25423872.0,0.4335707244785944,2542387.2,0.0,1.0,2.4117080578549803,28.14704473436176,-4.500928922765993e-05,0.0004335707244785,1.0,0.3067403856877365,0.0,0,0.0,0,1,13,0.23125282114348528,1.046987951807229,0.0004648501307071,0.0004785800137062,21243221.333333332,19316736.0
t_14,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0003854987767659,25354240.0,0.3854987767659519,2535424.0,10.0,1.0,2.411399398732016,28.12500385222353,-4.807194771264248e-05,0.0003854987767659,0.0909090909090909,0.2869715080792266,0.0,0,0.0,0,1,14,0.24210553276169294,1.0506024096385542,0.00043254983831686667,0.0004335707244785,23364949.333333332,25423872.0
t_15,paymentservice_checkout_replicas_2_users_10,paymentservice,checkout,2,10,0.0003422582611497,24723456.0,0.3422582611497698,2472345.6,10.0,1.0,2.401160809529429,28.077396532974177,-4.324051561618208e-05,0.0003422582611497,1.0,0.2662465046701708,0.0,0,0.0,0,0,15,0.25443544053349815,1.0542168674698795,0.0003871092541313667,0.0003854987767659,25167189.333333332,25354240.0
