timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value,replica_change,replica_scaling_up,load_change,load_increasing,cpu_regime_encoded,time_idx,hour_pattern,growth_trend,cpu_cores_value_roll_mean,cpu_cores_value_lag_1,mem_bytes_value_roll_mean,mem_bytes_value_lag_1
t_0,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,3.7897789678119465e-05,0.0,0.0378977896781194,0.0,0.0,1.0,2.4192054819890814,27.88218433524429,0.0,3.7897789678119465e-05,1.0,0.0222290650339728,0.0,0,0.0,0,0,0,0.24019237886466838,1.0,3.7897789678119465e-05,3.7897789678119465e-05,0.0,0.0
t_1,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0004536034008588,33423360.0,0.4536034008588246,3342336.0,0.0,1.0,2.414522633043731,27.969805470724467,0.0004157056111807,0.0004536034008588,1.0,0.4708611841446347,0.0,0,0.0,0,0,1,0.22503132323900715,1.0053571428571428,0.0002457505952684597,3.7897789678119465e-05,16711680.0,0.0
t_2,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005104041666666,30945280.0,0.5104041666666664,3094528.0,0.0,1.0,2.419781986273179,27.96268039808693,5.680076580784186e-05,0.0005104041666666,1.0,0.4889936294835147,0.0,0,0.0,0,0,2,0.2133281582641578,1.0107142857142857,0.00033396845240117313,0.0004536034008588,21456213.333333332,33423360.0
t_3,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005623951616984,29970432.0,0.5623951616984664,2997043.2,0.0,1.0,2.418291454308488,27.94850421550362,5.199099503179993e-05,0.0005623951616984,1.0,0.5135158115865456,0.0,0,0.0,0,0,3,0.20523005803001354,1.0160714285714285,0.0005088009097412666,0.0005104041666666,31446357.333333332,30945280.0
t_4,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005850856191022,28626944.0,0.5850856191022153,2862694.4000000004,0.0,1.0,2.318078051827939,27.897889080123534,2.269045740374901e-05,0.0005850856191022,1.0,0.5185928639171395,0.0,0,0.0,0,0,4,0.20083886084564595,1.0214285714285714,0.0005526283158223999,0.0005623951616984,29847552.0,29970432.0
t_5,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0006092272042238,27365376.0,0.6092272042238404,2736537.6,0.0,1.0,2.3317603889641703,27.898332856273967,2.4141585121624965e-05,0.0006092272042238,1.0,0.5250230373062138,0.0,0,0.0,0,1,5,0.20020978856348043,1.0267857142857142,0.0005855693283414667,0.0005850856191022,28654250.666666668,28626944.0
t_6,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.000693212545908,27783168.0,0.6932125459080399,2778316.8000000003,0.0,1.0,2.340094277890188,27.987088086360814,8.398534168419956e-05,0.000693212545908,1.0,0.5768448815804106,0.0,0,0.0,0,1,6,0.20335075213246145,1.032142857142857,0.0006291751230780001,0.0006092272042238,27925162.666666668,27365376.0
t_7,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.000720709283269,28004352.0,0.7207092832690916,2800435.2,0.0,1.0,2.3364434056959027,27.99241340016601,2.7496737361051675e-05,0.000720709283269,1.0,0.5943284630187387,0.0,0,0.0,0,2,7,0.2102222521132795,1.0375,0.0006743830111336,0.000693212545908,27717632.0,27783168.0
t_8,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0007502941110947,27860992.0,0.7502941110947863,2786099.2,0.0,1.0,2.329599751094463,27.979864396800963,2.958482782569464e-05,0.0007502941110947,1.0,0.6108031088631674,0.0,0,0.0,0,2,8,0.22073787540673873,1.042857142857143,0.0007214053134239001,0.000720709283269,27882837.333333332,28004352.0
t_9,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0008524377795512,27717632.0,0.8524377795512332,2771763.2,0.0,1.0,2.3378323820389117,27.71571897037029,0.0001021436684564,0.0008524377795512,1.0,0.6698373657263327,0.0,0,0.0,0,2,9,0.23476538194861712,1.0482142857142858,0.0007744803913049665,0.0007502941110947,27860992.0,27860992.0
t_10,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005066292196305,27213824.0,0.5066292196305145,2721382.4000000004,0.0,1.0,2.325384714155959,27.76140325963445,-0.0003458085599207,0.0005066292196305,1.0,0.4639152524311965,0.0,0,0.0,0,0,10,0.2521283677052016,1.0535714285714286,0.0007031203700921334,0.0008524377795512,27597482.666666668,27717632.0
t_11,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005154754487789,26312704.0,0.515475448778906,2631270.4000000004,0.0,1.0,2.303214376107377,27.883170504467472,8.846229148391413e-06,0.0005154754487789,1.0,0.4635825013490708,0.0,0,0.0,0,0,11,0.27260848305636415,1.0589285714285714,0.0006248474826535333,0.0005066292196305,27081386.666666668,27213824.0
t_12,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005381750149399,26832896.0,0.5381750149399687,2683289.6,0.0,1.0,2.3109788394083357,27.86354573692604,2.2699566161062636e-05,0.0005381750149399,1.0,0.4800844326404131,0.0,0,0.0,0,0,12,0.29594817866872414,1.0642857142857143,0.0005200932277831,0.0005154754487789,26786474.666666668,26312704.0
t_13,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005606618676824,27136000.0,0.5606618676824827,2713600.0,0.0,2.0,2.333564211212476,27.98935627557414,2.2486852742514027e-05,0.0005606618676824,1.0,0.4951314084900665,0.0,0,0.0,0,0,13,0.3218539443279495,1.0696428571428571,0.0005381041104670667,0.0005381750149399,26760533.333333332,26832896.0
t_14,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005671299618265,26845184.0,0.5671299618265839,2684518.4000000004,0.0,2.0,2.3249217237565176,28.02249156147323,6.468094144101294e-06,0.0005671299618265,1.0,0.4971433393898367,0.0,0,0.0,0,0,14,0.35000000000000003,1.075,0.0005553222814829333,0.0005606618676824,26938026.666666668,27136000.0
t_15,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005657311507864,27254784.0,0.5657311507864299,2725478.4000000004,0.0,2.0,2.321270934805071,28.15000324203132,-1.3988110401540923e-06,0.0005657311507864,1.0,0.4988326506481501,0.0,0,0.0,0,0,15,0.38003239270407774,1.0803571428571428,0.0005645076600984334,0.0005671299618265,27078656.0,26845184.0
t_16,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005856410573759,27643904.0,0.5856410573759502,2764390.4000000004,0.0,2.0,2.3389126969722724,28.258531165043067,1.990990658952028e-05,0.0005856410573759,1.0,0.5128951663267153,0.0,0,0.0,0,1,16,0.4115734476767287,1.0857142857142856,0.0005728340566629333,0.0005657311507864,27247957.333333332,27254784.0
t_17,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005885372448579,27336704.0,0.5885372448579194,2733670.4000000004,0.0,2.0,2.349513244562985,28.288683289042,2.8961874819692472e-06,0.0005885372448579,1.0,0.5127115928667717,0.0,0,0.0,0,1,17,0.44422651785112555,1.0910714285714285,0.0005799698176734,0.0005856410573759,27411797.333333332,27643904.0
t_18,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0001885597384438,27623424.0,0.1885597384438778,2762342.4000000004,10.0,2.0,2.367362510370981,28.238832434809908,-0.000399977506414,0.0001885597384438,0.0909090909090909,0.2798604086655536,0.0,0,0.0,0,0,18,0.4775809719240728,1.0964285714285715,0.0004542460135592,0.0005885372448579,27534677.333333332,27336704.0
t_19,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0001495160099353,74764288.0,0.1495160099353443,7476428.800000001,10.0,2.0,2.377495373165459,28.250395268951763,-3.9043728508533526e-05,0.0001495160099353,1.0,0.5458107106196047,0.0,0,0.0,0,0,19,0.5112173582828976,1.1017857142857144,0.0003088709977456667,0.0001885597384438,43241472.0,27623424.0
t_20,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,8.893739235525516e-05,74698752.0,0.0889373923552551,7469875.2,10.0,2.0,2.3927741129379285,28.19921308626836,-6.057861758008915e-05,8.893739235525516e-05,1.0,0.509876570150767,0.0,0,0.0,0,0,20,0.5447126798528523,1.1071428571428572,0.0001423377135781184,0.0001495160099353,59028821.333333336,74764288.0
t_21,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,2.7014882428811028e-05,75210752.0,0.027014882428811,7521075.2,10.0,2.0,2.391438011141446,28.223152344161235,-6.192250992644412e-05,2.7014882428811028e-05,1.0,0.4766929668202014,0.0,0,0.0,0,0,21,0.5776457135307562,1.1125,8.848942823978872e-05,8.893739235525516e-05,74891264.0,74698752.0
t_22,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0001786462451662,75145216.0,0.1786462451662332,7514521.600000001,10.0,2.0,2.3843388250167976,28.248891360886404,0.0001516313627374,0.0001786462451662,1.0,0.5652312426426909,0.0,0,0.0,0,0,22,0.6096023073099185,1.1178571428571429,9.819950665008873e-05,2.7014882428811028e-05,75018240.0,75210752.0
t_23,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0001234476024614,75345920.0,0.1234476024614378,7534592.0,10.0,2.0,2.382023873019648,28.353277373160765,-5.519864270479537e-05,0.0001234476024614,1.0,0.5340841052880865,0.0,0,0.0,0,0,23,0.6401805884819186,1.1232142857142857,0.00010970291001880368,0.0001786462451662,75233962.66666667,75145216.0
t_24,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,7.910330944913695e-05,75829248.0,0.0791033094491369,7582924.800000001,10.0,2.0,2.3854191359487658,28.35332668162192,-4.434429301230094e-05,7.910330944913695e-05,1.0,0.5110353739519952,0.0,0,0.0,0,0,24,0.6689960174190865,1.1285714285714286,0.000127065719025579,0.0001234476024614,75440128.0,75345920.0
t_25,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,4.621047619047584e-05,76271616.0,0.0462104761904758,7627161.600000001,10.0,2.0,2.372199690106328,28.36957381957393,-3.289283325866111e-05,4.621047619047584e-05,1.0,0.4944525527189417,0.0,0,0.0,0,0,25,0.6956862233834364,1.1339285714285714,8.292046270033758e-05,7.910330944913695e-05,75815594.66666667,75829248.0
t_26,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0005892302453736,75911168.0,0.589230245373621,7591116.800000001,10.0,2.0,2.368288491169892,28.24415774861511,0.0005430197691831,0.0005892302453736,1.0,0.8107538539897554,0.0,0,0.0,0,1,26,0.7199155615489479,1.1392857142857142,0.00023818134367107092,4.621047619047584e-05,76004010.66666667,76271616.0
t_27,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0006162291538505,76468224.0,0.6162291538505504,7646822.4,10.0,2.0,2.3570223914502435,28.209247358114283,2.69989084769294e-05,0.0006162291538505,1.0,0.8300034586683495,0.0,0,0.0,0,1,27,0.7413793339300006,1.144642857142857,0.00041722329180485864,0.0005892302453736,76217002.66666667,75911168.0
t_28,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0006403825443807,77033472.0,0.6403825443807025,7703347.2,10.0,2.0,2.356250740784631,28.26752995920464,2.415339053015212e-05,0.0006403825443807,1.0,0.8476342118115818,0.0,0,0.0,0,1,28,0.7598076211353315,1.15,0.0006152806478682667,0.0006162291538505,76470954.66666667,76468224.0
t_29,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0006845441067457,76914688.0,0.6845441067457356,7691468.800000001,10.0,2.0,2.3525468175892,28.247190218976414,4.416156236503315e-05,0.0006845441067457,1.0,0.8728094733995535,0.0,0,0.0,0,1,29,0.7749686767609929,1.155357142857143,0.0006470519349923,0.0006403825443807,76805461.33333333,77033472.0
t_30,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0006510747971046,76582912.0,0.6510747971046278,7658291.2,10.0,2.0,2.360620337652179,28.06102612386925,-3.346930964110784e-05,0.0006510747971046,1.0,0.8511450185236507,0.0,0,0.0,0,1,30,0.7866718417358423,1.1607142857142856,0.0006586671494103333,0.0006845441067457,76843690.66666667,76914688.0
t_31,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0006927289989797,77152256.0,0.6927289989797074,7715225.600000001,10.0,2.0,2.360620337652179,28.06102612386925,4.1654201875079605e-05,0.0006927289989797,1.0,0.8790660242406984,0.0,0,0.0,0,1,31,0.7947699419699865,1.1660714285714286,0.00067611596761,0.0006510747971046,76883285.33333333,76582912.0
t_32,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0006737896783801,78110720.0,0.6737896783801167,7811072.0,10.0,2.0,2.360620337652179,28.06102612386925,-1.8939320599590755e-05,0.0006737896783801,1.0,0.8738300118501786,0.0,0,0.0,0,1,32,0.799161139154354,1.1714285714285715,0.0006725311581548,0.0006927289989797,77281962.66666667,77152256.0
t_33,paymentservice_browsing_replicas_2_users_75,paymentservice,browsing,2,75,0.0006998137669221,78663680.0,0.6998137669221389,7866368.0,10.0,2.0,2.360620337652179,28.06102612386925,2.6024088542022272e-05,0.0006998137669221,1.0,0.8924827350176057,0.0,0,0.0,0,2,33,0.7997902114365196,1.1767857142857143,0.0006887774814273,0.0006737896783801,77975552.0,78110720.0
