timestamp,experiment_id,service,scenario,replica_count,load_users,cpu_cores_value,mem_bytes_value,net_rx_bytes_value,net_tx_bytes_value,pod_restarts_value,replica_count_value,node_cpu_util_value,node_mem_util_value,network_activity_rate_value,processing_intensity_value,service_stability_value,resource_pressure_value,replica_change,replica_scaling_up,replica_scaling_down,load_change,load_increasing,load_decreasing,cpu_regime,cpu_regime_encoded,cpu_regime_change,time_idx,hour_pattern,day_pattern,growth_trend,replica_load_interaction,scaling_intensity,cpu_rolling_3_mean,cpu_rolling_3_std,mem_rolling_3_mean,cpu_lag_1,mem_lag_1,cpu_lag_2,mem_lag_2
t_0,frontend_checkout_replicas_1_users_75,frontend,checkout,1,75,4.771656690836936e-05,8630272.0,0.0477165669083693,863027.2000000001,1.0,4.0,2.6450587790840245,28.64709236776895,0.0,4.771656690836936e-05,1.0,0.1982186276977331,0.0,0,0,0.0,0,0,low,0,1,0,0.24019237886466838,1.0,1.0,0.75,0.0,4.771656690836936e-05,0.0,8630272.0,4.771656690836936e-05,8630272.0,4.771656690836936e-05,8630272.0
t_1,frontend_checkout_replicas_1_users_75,frontend,checkout,1,75,5.336000000000002e-05,8638464.0,0.05336,863846.4,1.0,4.0,2.6450587790840245,28.64709236776895,5.64343309163066e-06,5.336000000000002e-05,1.0,0.1984511569602887,0.0,0,0,0.0,0,0,low,0,0,1,0.2312864719281762,1.0125581039058626,1.003,0.75,0.0,5.053828345418469e-05,3.990509808264603e-06,8634368.0,4.771656690836936e-05,8630272.0,4.771656690836936e-05,8630272.0
t_2,frontend_checkout_replicas_1_users_75,frontend,checkout,1,75,0.0001075998440804,8658944.0,0.1075998440804233,865894.4,1.0,4.0,2.6450587790840245,28.64709236776895,5.423984408042336e-05,0.0001075998440804,1.0,0.1993506030517899,0.0,0,0,0.0,0,0,low,0,0,2,0.2234410545234498,1.0250666467128609,1.006,0.75,0.0,6.955880366292312e-05,3.3065127419957265e-05,8642560.0,5.336000000000002e-05,8638464.0,4.771656690836936e-05,8630272.0
t_3,frontend_checkout_replicas_1_users_75,frontend,checkout,1,75,0.000121137261318,8323072.0,0.1211372613180407,832307.2000000001,1.0,4.0,2.524429464743207,27.695858658351952,1.3537417237617357e-05,0.000121137261318,1.0,0.1917583844602877,0.0,0,0,0.0,0,0,low,0,0,3,0.2166870889287557,1.037476262917145,1.009,0.75,0.0,9.403236846613333e-05,3.586776524750188e-05,8540160.0,0.0001075998440804,8658944.0,5.336000000000002e-05,8638464.0
t_4,frontend_checkout_replicas_1_users_75,frontend,checkout,1,75,0.000130408,8323072.0,0.130408,832307.2000000001,1.0,4.0,-89.7421003471305,27.946148283782875,9.27073868195928e-06,0.000130408,1.0,0.1918318741663386,0.0,0,0,0.0,0,0,low,0,0,4,0.21105122996070252,1.049737977432971,1.012,0.75,0.0,0.00011971503513279999,1.1470398406533049e-05,8435029.333333334,0.000121137261318,8323072.0,0.0001075998440804,8658944.0
t_5,frontend_checkout_replicas_1_users_75,frontend,checkout,1,75,0.0002001088370824,8323072.0,0.2001088370824618,832307.2000000001,1.0,4.0,-86.61267641317693,27.98071349801201,6.970083708246182e-05,0.0002001088370824,1.0,0.1923843969160805,0.0,0,0,0.0,0,0,medium,1,1,5,0.20655571977985832,1.0618033988749895,1.015,0.75,0.0,0.0001505513661334667,4.31676249528308e-05,8323072.0,0.000130408,8323072.0,0.000121137261318,8323072.0
t_6,frontend_checkout_replicas_1_users_75,frontend,checkout,1,75,0.0002053683333333,8323072.0,0.2053683333333334,832307.2000000001,1.0,4.0,-117.97992956913302,27.98071349801201,5.259496250871557e-06,0.0002053683333333,1.0,0.1924260892608561,0.0,0,0,0.0,0,0,medium,1,0,6,0.20321830011110353,1.0736249105369355,1.018,0.75,0.0,0.00017862839013856667,4.184280217719639e-05,8323072.0,0.0002001088370824,8323072.0,0.000130408,8323072.0
t_7,frontend_checkout_replicas_1_users_75,frontend,checkout,1,75,0.0002053683333333,8323072.0,0.2053683333333334,832307.2000000001,1.0,4.0,-94.91611111111118,27.98071349801201,0.0,0.0002053683333333,1.0,0.1924260892608561,0.0,0,0,0.0,0,0,medium,1,0,7,0.20105214222514872,1.0851558583130145,1.021,0.75,0.0,0.00020361516791633335,3.0365715762590524e-06,8323072.0,0.0002053683333333,8323072.0,0.0002001088370824,8323072.0
t_8,frontend_checkout_replicas_1_users_75,frontend,checkout,1,75,0.0001971257732988,8323072.0,0.1971257732988351,832307.2000000001,1.0,4.0,-94.91611111111118,27.98071349801201,-8.242560034498234e-06,0.0001971257732988,1.0,0.1923607499891084,0.0,0,0,0.0,0,0,medium,1,0,8,0.20006579495754634,1.096350734820343,1.024,0.75,0.0,0.00020262081332180003,4.7588442547302854e-06,8323072.0,0.0002053683333333,8323072.0,0.0002053683333333,8323072.0
t_9,frontend_checkout_replicas_1_users_75,frontend,checkout,1,75,0.0001792662936722,8486912.0,0.1792662936722443,848691.2000000001,1.0,4.0,-96.50695363367068,27.98071349801201,-1.7859479626590837e-05,0.0001792662936722,1.0,0.1959750453589056,0.0,0,0,0.0,0,0,medium,1,0,9,0.20026315097034247,1.1071653589957993,1.027,0.75,0.0,0.00019392013343476667,1.3343021165418985e-05,8377685.333333333,0.0001971257732988,8323072.0,0.0002053683333333,8323072.0
